Unnamed: 0,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Year,Month,Day,Hour,Minute,Second,Hour_Category
6003365,A-6048076,Source1,2,2021-04-01 06:00:00,2021-04-01 18:58:00,32.272248,-111.000123,32.272009000000004,-111.010233,0.591,Stationary traffic from N Flowing Wells Rd (W Prince Rd) to I-10/N Casa Grande Hwy (W Prince Rd) due to accident., W Prince Rd,Tucson,Pima,AZ,85705-3023,US,US/Mountain,KDMA,2021-04-01 05:58:00,62.0,62.0,15.0,27.22,10.0,ESE,9.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2021.0,4.0,1.0,6.0,0.0,0.0,Morning
6198933,A-6244713,Source1,2,2021-04-30 06:34:30,2021-05-01 00:20:59,30.227998,-97.701489,30.224714,-97.702943,0.243,Slow traffic from Fairway St to Vargas Rd due to accident., Fairway St,Austin,Travis,TX,78741-5126,US,US/Central,KAUS,2021-04-30 06:53:00,66.0,66.0,100.0,29.42,10.0,N,12.0,0.0,Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day,2021.0,4.0,30.0,6.0,34.0,30.0,Morning
4512062,A-4546241,Source1,2,2022-03-03 13:38:30,2022-03-03 15:40:40,25.888174,-80.164039,25.890704,-80.163273,0.181,Slow traffic on US-1 N - FL-5 from 10th Ave (US-1) to FL-916/135th St (US-1) due to accident., Biscayne Blvd,North Miami,Miami-Dade,FL,33181-2711,US,US/Eastern,KOPF,2022-03-03 13:53:00,81.0,81.0,54.0,30.12,10.0,E,15.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,3.0,3.0,13.0,38.0,30.0,Afternoon
3732599,A-3760541,Source1,2,2022-08-22 10:19:36,2022-08-22 11:59:57,36.154279,-86.761667,36.154001,-86.758509,0.177,Incident on I-40 EB near MM 211 Road closed. Take alternate route.,I-40,Nashville,Davidson,TN,37210,US,US/Central,KBNA,2022-08-22 09:53:00,79.0,79.0,64.0,29.39,10.0,WSW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,8.0,22.0,10.0,19.0,36.0,Morning
5637321,A-5679814,Source1,2,2021-07-17 18:24:16,2021-07-17 19:51:35,38.804764,-77.168195,38.80516,-77.168876,0.046,Incident on EDSALL RD near EDSALL RD Drive with caution., Edsall Rd,Alexandria,Fairfax County,VA,22312-6410,US,US/Eastern,KDCA,2021-07-17 18:52:00,88.0,88.0,53.0,29.95,10.0,SSW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,7.0,17.0,18.0,24.0,16.0,Evening
4749635,A-4785669,Source1,2,2022-06-16 07:11:02,2022-06-16 08:56:02,33.864968,-86.552071,33.865202000000004,-86.55173,0.025,Incident on AL-75 NB near MM 21 Drive with caution., AL-75,Oneonta,Blount,AL,35121-3452,US,US/Central,KGAD,2022-06-16 06:56:00,69.0,69.0,96.0,29.59,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,6.0,16.0,7.0,11.0,2.0,Morning
6112200,A-6157507,Source1,2,2021-12-10 20:38:34,2021-12-10 21:59:00,30.020129,-90.113556,30.020124,-90.113483,0.004,Incident on ROBERT E LEE BLVD near W END BLVD Drive with caution.,Lakeshore Dr,New Orleans,Orleans,LA,70124,US,US/Central,KNEW,2021-12-10 20:53:00,74.0,74.0,91.0,29.95,8.0,S,10.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night,2021.0,12.0,10.0,20.0,38.0,34.0,Evening
6935566,A-6984873,Source1,3,2020-05-27 16:19:56,2020-05-27 19:19:00,45.27777,-122.99573,45.27777,-122.99573,0.0,At OR-99w - Accident. Left lane closed.,Newberg Dundee Byp,Dundee,Yamhill,OR,97115,US,US/Pacific,KMMV,2020-05-27 15:53:00,82.0,82.0,30.0,29.83,10.0,NNE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020.0,5.0,27.0,16.0,19.0,56.0,Afternoon
6984967,A-7034281,Source1,3,2020-05-17 07:31:44,2020-05-17 08:31:44,30.37241,-97.66588,30.37241,-97.66588,0.0,At Braker Ln E - Accident.,E Braker Ln,Austin,Travis,TX,78754,US,US/Central,KEDC,2020-05-17 07:35:00,66.0,66.0,78.0,29.28,10.0,NW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2020.0,5.0,17.0,7.0,31.0,44.0,Morning
4177468,A-4208947,Source1,2,2022-06-27 16:33:00,2022-06-27 18:40:14,32.84634233,-117.11828113,32.83388233,-117.11927113,0.863,Accident on I-15 S - Escondido Fwy S from CA-163 (I-15) to CA-52 (I-15).,I-15,San Diego,San Diego,CA,92123,US,US/Pacific,KMYF,2022-06-27 16:53:00,82.0,82.0,51.0,29.52,10.0,WSW,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,6.0,27.0,16.0,33.0,0.0,Afternoon
5107901,A-5146652,Source1,2,2022-03-14 06:24:00,2022-03-14 09:24:00,38.226209,-85.640258,38.237512,-85.623271,1.208,Incident on I-264 EB near MM 18 Road closed. Take alternate route.,Henry Watterson Expy E,Louisville,Jefferson,KY,40220,US,US/Eastern,KLOU,2022-03-14 06:53:00,42.0,38.0,47.0,29.71,10.0,SSE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022.0,3.0,14.0,6.0,24.0,0.0,Morning
4108730,A-4139645,Source1,2,2023-01-30 11:11:00,2023-01-30 12:26:56,30.59819,-86.11048199999998,30.598627,-86.1106,0.031,Incident on US-331 near ROCK HILL RD Drive with caution., US Highway 331 S,Defuniak Springs,Walton,FL,32435,US,US/Central,K54J,2023-01-30 11:19:00,77.0,77.0,74.0,29.97,10.0,W,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2023.0,1.0,30.0,11.0,11.0,0.0,Morning
4423969,A-4457475,Source1,2,2022-05-26 16:01:28,2022-05-26 18:03:15,40.806016,-73.240257,40.806792,-73.232901,0.388,Incident on I-495 near I-495 Drive with caution.,Long Island Expy E,Brentwood,Suffolk,NY,11717,US,US/Eastern,KISP,2022-05-26 15:56:00,65.0,65.0,73.0,30.11,10.0,S,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,5.0,26.0,16.0,1.0,28.0,Afternoon
7165904,A-7215265,Source1,2,2020-01-09 06:04:39,2020-01-09 10:04:39,44.14086,-122.59954,44.14086,-122.59954,0.0,At Heritage Ln - Accident., Angels Flight Rd,Walterville,Lane,OR,97489-9640,US,US/Pacific,KEUG,2020-01-09 05:54:00,39.0,35.0,89.0,29.75,10.0,N,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2020.0,1.0,9.0,6.0,4.0,39.0,Morning
5812199,A-5855767,Source1,2,2021-12-13 12:07:27,2021-12-13 13:22:27,29.732428,-95.247312,29.73243,-95.248125,0.049,Incident on CLINTON DR near PINE Drive with caution., Clinton Dr,Galena Park,Harris,TX,77547-2720,US,US/Central,KHOU,2021-12-13 11:53:00,68.0,68.0,81.0,30.19,6.0,E,9.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,12.0,13.0,12.0,7.0,27.0,Afternoon
4472088,A-4505971,Source1,2,2022-02-28 14:01:25,2022-02-28 15:18:22,34.958027,-81.95808199999998,34.958403000000004,-81.959735,0.097,Incident on FAIRFAX ST near JORDAN ST Drive with caution., Jordon St,Spartanburg,Spartanburg,SC,29301-1826,US,US/Eastern,KSPA,2022-02-28 13:55:00,57.0,57.0,27.0,29.32,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,2.0,28.0,14.0,1.0,25.0,Afternoon
5070120,A-5108543,Source1,2,2022-05-03 22:51:59,2022-05-04 00:12:46,33.67141127570309,-112.11300015396064,33.684861275703085,-112.11228015396064,0.93,Incident on N I-17 near W ROSE GARDEN LN Expect delays.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,2022-05-03 22:53:00,78.0,78.0,22.0,28.18,10.0,WSW,13.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022.0,5.0,3.0,22.0,51.0,59.0,Evening
3760777,A-3788926,Source1,2,2022-04-07 09:12:00,2022-04-07 11:14:04,40.30970692615361,-76.8810474868923,40.29669692615361,-76.8810874868923,0.899,Multi vehicle crash on US 22 eastbound at Exit: I-81 NORTH. There is a ramp restriction.,US-322,Harrisburg,Dauphin,PA,17110,US,US/Eastern,KCXY,2022-04-07 09:16:00,49.0,45.0,90.0,29.35,10.0,E,8.0,0.01,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,4.0,7.0,9.0,12.0,0.0,Morning
6499761,A-6547789,Source1,4,2021-01-18 08:50:39,2021-01-18 15:13:06,39.296303,-76.825193,39.295993,-76.817823,0.395,Incident on I-70 EB near EXIT 87B Road closed. Take alternate route.,I-70 E,Ellicott City,Howard,MD,21043,US,US/Eastern,KBWI,2021-01-18 08:54:00,36.0,31.0,70.0,29.65,10.0,W,6.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,1.0,18.0,8.0,50.0,39.0,Morning
3935961,A-3965482,Source1,2,2022-04-28 12:52:11,2022-04-28 19:16:00,28.421389,-81.400902,28.421352,-81.40463100000002,0.227,Stationary traffic from Bachman Rd (Taft Vineland Rd) to US-17/US-92/US-441/S Orange Blossom Trl (Taft Vineland Rd) due to accident., W Taft Vineland Rd,Orlando,Orange,FL,32837,US,US/Eastern,KMCO,2022-04-28 12:53:00,83.0,83.0,53.0,29.95,10.0,ENE,17.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,4.0,28.0,12.0,52.0,11.0,Afternoon
6238461,A-6284460,Source1,2,2021-10-05 21:41:30,2021-10-05 22:06:30,38.359885,-81.708475,38.360197,-81.715748,0.395,Stationary traffic on I-64 W from Kanawha Tpke/Exit 55 (I-64) to US-60/Maccorkle Ave/Exit 54 (I-64) due to accident.,I-64 W,South Charleston,Kanawha,WV,25309,US,US/Eastern,KCRW,2021-10-05 21:54:00,71.0,71.0,90.0,29.12,10.0,NNE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021.0,10.0,5.0,21.0,41.0,30.0,Evening
5573697,A-5615819,Source1,2,2021-09-28 09:03:56,2021-09-28 11:11:19,41.584546,-72.648229,41.573014,-72.65227800000002,0.8240000000000001,ConnDOT: Crash (1 Vehicle) on RT9 Southbound between Exits 19 and 16. The left lane is closed. Reported Tuesday September 28 at 9:03 am.,CT-9 S,Cromwell,Middlesex,CT,06416,US,US/Eastern,KHFD,2021-09-28 08:53:00,68.0,68.0,68.0,29.78,10.0,VAR,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,9.0,28.0,9.0,3.0,56.0,Morning
3916752,A-3946132,Source1,2,2022-03-21 12:42:00,2022-03-21 14:01:30,33.975693,-117.884532,33.975937,-117.883808,0.045,Incident on PATHFINDER RD near SONGBIRD LN Right lane blocked. Expect delays., Pathfinder Rd,Rowland Heights,Los Angeles,CA,91748,US,US/Pacific,KFUL,2022-03-21 12:53:00,74.0,74.0,35.0,29.95,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,3.0,21.0,12.0,42.0,0.0,Afternoon
6716698,A-6765570,Source1,2,2020-11-06 06:13:00,2020-11-06 07:28:00,33.04077,-83.933755,33.045770000000005,-83.941885,0.584,Incident on I-75 NB near GA-83 Road closed. Take alternate route.,I-75,Forsyth,Monroe,GA,31029,US,US/Eastern,KOPN,2020-11-06 06:15:00,54.0,54.0,88.0,29.4,10.0,NE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2020.0,11.0,6.0,6.0,13.0,0.0,Morning
7255338,A-7304701,Source1,2,2019-12-08 12:54:00,2019-12-08 14:27:57,41.647857,-124.112651,41.647857,-124.112651,0.0,At Humboldt Rd/Enderts Beach Rd - Accident.,US Highway 101 N,Klamath,Del Norte,CA,95548,US,US/Pacific,KCEC,2019-12-08 12:56:00,54.0,54.0,83.0,30.04,10.0,NW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019.0,12.0,8.0,12.0,54.0,0.0,Afternoon
6843167,A-6892361,Source1,2,2020-11-10 22:24:11,2020-11-10 23:40:11,36.171637,-86.79871899999998,36.176467,-86.800699,0.352,Incident on I-65 NB near I-40 Expect long delays.,I-65 N,Nashville,Davidson,TN,37208,US,US/Central,KBNA,2020-11-10 22:53:00,70.0,70.0,84.0,29.29,10.0,S,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020.0,11.0,10.0,22.0,24.0,11.0,Evening
7710292,A-7759660,Source1,2,2019-07-16 14:56:53,2019-07-16 18:56:53,42.739628,-123.371288,42.73432800000001,-123.371148,0.366,At Speaker Rd/Exit 78 - Accident.,I-5 N,Glendale,Douglas,OR,97442,US,US/Pacific,KSXT,2019-07-16 14:56:00,72.0,72.0,49.0,26.12,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019.0,7.0,16.0,14.0,56.0,53.0,Afternoon
5905489,A-5949596,Source1,2,2021-10-17 11:57:00,2021-10-17 13:25:30,39.015836,-77.015501,39.018488,-76.973481,2.263,Slow traffic on I-495 E from MD-97/Georgia Ave/Exit 31 (Capital Beltway/I-495) to MD-650/New Hampshire Ave/Exit 28 (Capital Beltway/I-495) due to accident.,Capital Beltway E,Silver Spring,Montgomery,MD,20901,US,US/Eastern,KCGS,2021-10-17 11:55:00,60.0,60.0,44.0,29.9,10.0,NW,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,10.0,17.0,11.0,57.0,0.0,Morning
4632435,A-4667577,Source1,2,2022-03-10 07:02:30,2022-03-10 09:44:30,35.982508,-86.578122,36.043473,-86.65559,6.041,Stationary traffic on I-24 W from TN-266/Sam Ridley Pkwy/Exit 66 (I-24) to TN-254/Bell Rd/Exit 59 (I-24) due to accident.,I-24 W,La Vergne,Rutherford,TN,37086,US,US/Central,KMQY,2022-03-10 06:53:00,43.0,43.0,65.0,29.45,10.0,SW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,3.0,10.0,7.0,2.0,30.0,Morning
3864880,A-3893873,Source1,2,2022-04-15 14:18:41,2022-04-15 16:20:53,25.762865,-80.310863,25.762717,-80.31639100000002,0.344,Slow traffic on US-41 S - US-41 N from Ludlam Rd/67th Ave (US-41) to FL-826/Palmetto Expy (US-41) due to accident., SW 8th St,Miami,Miami-Dade,FL,33144-4651,US,US/Eastern,KMIA,2022-04-15 14:20:00,80.0,80.0,85.0,30.01,10.0,ENE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,4.0,15.0,14.0,18.0,41.0,Afternoon
7558860,A-7608228,Source1,2,2018-03-21 13:21:23,2018-03-21 19:21:23,38.99269,-76.51861,38.99685,-76.5119,0.461,At MD-70/Rowe Blvd/Exit 24 - Accident. Right lane blocked.,John Hanson Hwy E,Annapolis,Anne Arundel,MD,21401,US,US/Eastern,KNAK,2018-03-21 13:27:00,35.1,27.9,96.0,29.63,0.5,NNW,9.2,0.01,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2018.0,3.0,21.0,13.0,21.0,23.0,Afternoon
6372180,A-6419159,Source1,2,2021-02-19 21:01:00,2021-02-20 01:43:52,34.178999,-118.553478,34.179303000000004,-118.553478,0.021,Incident on TAMPA AVE near OXNARD ST Drive with caution., Tampa Ave,Tarzana,Los Angeles,CA,91356-1132,US,US/Pacific,KVNY,2021-02-19 20:51:00,60.0,60.0,31.0,29.27,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021.0,2.0,19.0,21.0,1.0,0.0,Evening
5411628,A-5452741,Source1,2,2022-01-15 12:36:00,2022-01-15 13:51:18,27.431955,-82.394889,27.43196,-82.395336,0.027,Incident on FL-70 near LORRAINE RD Drive with caution., E State Road 70,Bradenton,Manatee,FL,34211,US,US/Eastern,KSRQ,2022-01-15 12:53:00,73.0,73.0,46.0,29.98,10.0,SSE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,1.0,15.0,12.0,36.0,0.0,Afternoon
5877615,A-5921558,Source1,2,2021-08-14 04:59:00,2021-08-14 22:18:30,30.355862,-86.09622399999998,30.356725,-86.10297800000002,0.407,Incident on US-98 near APOSTLES WAY Expect delays., US Highway 98 E,Santa Rosa Beach,Walton,FL,32459-6042,US,US/Central,KDTS,2021-08-14 04:53:00,80.0,80.0,87.0,30.08,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2021.0,8.0,14.0,4.0,59.0,0.0,Night
5012840,A-5050811,Source1,2,2022-04-30 00:32:30,2022-04-30 00:56:00,39.98563170413977,-75.09332299196676,39.98867170413977,-75.08812299196676,0.346,Stationary traffic on The Officers O'Hanlon and Lorenzo Memorial Hwy - I-95 N from Allegheny Ave/Exit 25 (I-95) to Aramingo Ave/Richmond St (I-95) due to accident.,I-95,Philadelphia,Philadelphia,PA,19134,US,US/Eastern,KPNE,2022-04-30 00:54:00,46.0,41.0,33.0,30.05,10.0,NNW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022.0,4.0,30.0,0.0,32.0,30.0,Night
5990418,A-6035033,Source1,2,2021-12-04 19:07:00,2021-12-04 20:38:34,40.144438,-76.813288,40.16779,-76.82986899999999,1.836,Crash on I-83 northbound between Exit 33: PA 392 - YOCUMTOWN and Exit 35: PA 177 - LEWISBERRY. All lanes closed.,I-83 N,Etters,York,PA,17319,US,US/Eastern,KMDT,2021-12-04 18:56:00,43.0,39.0,49.0,29.79,10.0,NW,6.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021.0,12.0,4.0,19.0,7.0,0.0,Evening
7146538,A-7195893,Source1,3,2020-04-24 12:05:24,2020-04-24 12:40:22,27.57448,-82.51473,27.53015,-82.50841,3.087,At US-301/Exit 224 - Accident. Two lanes blocked., 69th St E,Palmetto,Manatee,FL,34221,US,US/Eastern,KSRQ,2020-04-24 11:53:00,73.0,73.0,87.0,29.91,4.0,N,13.0,0.11,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020.0,4.0,24.0,12.0,5.0,24.0,Afternoon
5859346,A-5903199,Source1,2,2021-07-11 15:20:04,2021-07-11 17:38:05,40.519434213445095,-74.39667820895005,40.52545421344509,-74.38810820895004,0.613,Incident on NJ-27 NB near COUNTY HWY-529 Road closed. Take alternate route., Lincoln Hwy,Edison,Middlesex,NJ,08817-3246,US,US/Eastern,KLDJ,2021-07-11 15:15:00,80.0,80.0,70.0,30.04,10.0,SE,9.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2021.0,7.0,11.0,15.0,20.0,4.0,Afternoon
6082014,A-6127159,Source1,2,2021-12-06 14:13:37,2021-12-06 16:33:51,40.734443,-74.05561,40.735236,-74.056534,0.073,Crash on NJ 139 Lower westbound West of NJ 139 Upper Roadway exit (Jersey City) 1 Left lane of 2 lanes closed, State Highway 139 Upper,Jersey City,Hudson,NJ,07306-2607,US,US/Eastern,KJRB,2021-12-06 13:51:00,58.0,58.0,78.0,29.61,7.0,S,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2021.0,12.0,6.0,14.0,13.0,37.0,Afternoon
5542442,A-5584381,Source1,2,2021-10-20 19:45:00,2021-10-20 23:15:10,33.993225,-117.968768,33.992976,-117.968746,0.017,Incident on S HACIENDA BLVD SB near TETLEY ST Drive with caution., S Hacienda Blvd,Hacienda Heights,Los Angeles,CA,91745-4608,US,US/Pacific,KEMT,2021-10-20 19:53:00,63.0,63.0,63.0,29.98,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2021.0,10.0,20.0,19.0,45.0,0.0,Evening
5933493,A-5977775,Source1,2,2021-08-27 12:42:00,2021-08-27 16:51:03,40.088081,-77.021934,40.09297,-77.03105,0.588,Incident on PA-74 WB near STONEY RUN RD Road closed. Take alternate route., Carlisle Rd,Dillsburg,York,PA,17019-9674,US,US/Eastern,KCXY,2021-08-27 12:56:00,89.0,89.0,53.0,29.73,10.0,NW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,8.0,27.0,12.0,42.0,0.0,Afternoon
5810305,A-5853866,Source1,2,2021-09-24 00:22:29,2021-09-24 01:37:29,29.718814,-95.519942,29.719612,-95.519951,0.055,Incident on FONDREN RD near GLENMONT DR Drive with caution., Fondren Rd,Houston,Harris,TX,77036-1804,US,US/Central,KMCJ,2021-09-24 00:53:00,67.0,67.0,70.0,29.99,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021.0,9.0,24.0,0.0,22.0,29.0,Night
6019148,A-6063934,Source1,2,2021-06-18 17:05:50,2021-06-18 18:28:38,33.684956,-78.968342,33.684987,-78.967855,0.028,Incident on SOCASTEE BLVD near STONEBRIDGE DR Drive with caution.,Socastee Blvd,Myrtle Beach,Horry,SC,29588,US,US/Eastern,KMYR,2021-06-18 16:56:00,83.0,83.0,63.0,30.03,10.0,S,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,6.0,18.0,17.0,5.0,50.0,Afternoon
3818301,A-3846927,Source1,2,2022-11-18 23:23:00,2022-11-19 00:39:55,38.944013,-109.640991,38.94801500000001,-109.664578,1.297,Incident on I-70 WB near MP 192 Drive with caution.,I-70,Thompson,Grand,UT,84540,US,US/Mountain,KCNY,2022-11-18 23:53:00,25.0,25.0,51.0,25.59,10.0,ESE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022.0,11.0,18.0,23.0,23.0,0.0,Evening
5959640,A-6004068,Source1,2,2021-10-10 15:53:00,2021-10-10 17:59:13,36.631166,-121.22656,36.637033,-121.230218,0.453,Accident on CA-146 (Airline Hwy/CA-25) from Panoche Rd (Airline Hwy/CA-25) to CA-25., Airline Hwy,Paicines,San Benito,CA,95043,US,US/Pacific,KCVH,2021-10-10 15:55:00,79.0,79.0,28.0,29.76,10.0,WSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,10.0,10.0,15.0,53.0,0.0,Afternoon
6720203,A-6769092,Source1,2,2020-11-25 03:12:00,2020-11-25 04:27:48,42.484101,-82.91745,42.471166,-82.917653,0.894,Incident on I-94 WB near 10 MILE Right shoulder closed.,I-94 W,Saint Clair Shores,Macomb,MI,48081,US,US/Eastern,KDET,2020-11-25 02:53:00,40.0,36.0,83.0,29.31,10.0,SE,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020.0,11.0,25.0,3.0,12.0,0.0,Night
4603131,A-4638067,Source1,2,2023-02-14 07:05:00,2023-02-14 09:12:16,33.38617,-111.83997,33.386148,-111.84228600000002,0.134,Crash on the right shoulder on US-60 Westbound near Alma School Rd (MP 179),S Country Club Dr,Mesa,Maricopa,AZ,85210,US,US/Mountain,KFFZ,2023-02-14 06:51:00,45.0,40.0,76.0,28.7,10.0,SE,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2023.0,2.0,14.0,7.0,5.0,0.0,Morning
3669583,A-3693228,Source1,2,2023-02-27 17:43:39,2023-02-27 19:50:30,42.339315,-83.09238,42.341068,-83.093434,0.133,WB I-96 after Michigan Ave,Edward J Jeffries Fwy,Detroit,Wayne,MI,48208,US,US/Eastern,KDET,2023-02-27 17:53:00,35.0,25.0,85.0,28.6,5.0,E,17.0,0.05,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2023.0,2.0,27.0,17.0,43.0,39.0,Afternoon
5146222,A-5185251,Source1,2,2022-09-26 11:51:00,2022-09-26 14:08:14,33.642729,-111.890785,33.652628,-111.900248,0.8740000000000001,Crash blocking the HOV lane on 101-LOOP Northbound near Hayden Rd (MP 36),AZ-101 Loop N,Scottsdale,Maricopa,AZ,85255,US,US/Mountain,KSDL,2022-09-26 11:53:00,97.0,97.0,19.0,28.29,10.0,E,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,9.0,26.0,11.0,51.0,0.0,Morning
4073237,A-4103875,Source1,2,2022-08-03 08:53:00,2022-08-03 10:11:11,34.378596,-118.565258,34.379069,-118.56556100000002,0.037,Incident on I-5 NB near LYONS AVE Drive with caution.,Lyons Ave,Newhall,Los Angeles,CA,91321,US,US/Pacific,K3A6,2022-08-03 08:51:00,75.0,75.0,55.0,29.1,10.0,SE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,8.0,3.0,8.0,53.0,0.0,Morning
7240608,A-7289971,Source1,2,2019-12-26 02:57:00,2019-12-26 03:29:29,32.991243,-117.255986,32.991243,-117.255986,0.0,At Via De La Valle/Exit 36 - Accident.,I-5 S,Del Mar,San Diego,CA,92014,US,US/Pacific,KNKX,2019-12-26 02:55:00,52.0,52.0,71.0,29.26,9.0,ESE,12.0,0.03,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019.0,12.0,26.0,2.0,57.0,0.0,Night
