ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1101914,Source2,2,29-03-2021 08:07,29-03-2021 09:34,26.501348,-81.794319,,,0,Accident on I-75 Southbound at Exit 128 CR-840 Alico Rd.,I-75 N,Fort Myers,Lee,FL,33913,US,US/Eastern,KRSW,29-03-2021 07:53,70,70,93,30.06,9,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7217736,Source1,2,10-01-2020 17:35,10-01-2020 18:29,33.77688,-117.83118,33.77688,-117.83118,0,At CA-22/Garden Grove Fwy - Accident.,CA-55 S,Orange,Orange,CA,92869,US,US/Pacific,KSNA,10-01-2020 17:53,60,60,69,30.15,10,SSW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-7127006,Source1,2,20-03-2020 14:41,20-03-2020 15:14,37.753182,-121.351908,37.753182,-121.351908,0,At I-205-BR/W 11th St - Accident.,W 11th St,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,20-03-2020 14:55,65,65,43,30.12,10,S,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1676182,Source2,2,02-01-2020 07:06,02-01-2020 08:21,34.862949,-86.925751,,,0,Shoulder blocked due to accident on I-65 Southbound near Black Rd.,AL-3 S,Athens,Limestone,AL,35613,US,US/Central,KDCU,02-01-2020 06:53,45,42,93,29.3,10,E,6,0.02,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1483944,Source2,2,22-06-2020 06:30,22-06-2020 07:48,39.928532,-76.823067,,,0,Accident on PA-116 Hanover Rd at Salem Church Rd.,W Market St,York,York,PA,17408,US,US/Eastern,KTHV,22-06-2020 06:53,70,70,84,29.48,9,CALM,0,0,Fair,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-176007,Source2,2,23-08-2016 19:40,23-08-2016 20:40,41.786907,-87.950768,,,0,Accident on Holmes Ave at Forest Hills Dr.,Holmes Ave,Clarendon Hills,Dupage,IL,60514-1615,US,US/Central,KMDW,23-08-2016 19:53,79,,54,30.09,10,South,10.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2629669,Source2,2,06-08-2018 15:06,06-08-2018 15:36,39.746906,-122.140907,,,0,Accident on CA-32 near County Road P.,State Highway 32,Orland,Glenn,CA,95963-9151,US,US/Pacific,KCIC,06-08-2018 14:47,89.6,,22,29.91,5,South,5.8,,Smoke,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5040237,Source1,2,17-07-2022 14:15,17-07-2022 15:35,44.156155,-94.091447,44.158002,-94.096465,0.28,Incident on MN-68 near T-607 - ROYAL RD Drive with caution.,State Park Road 1,Mankato,Blue Earth,MN,56001,US,US/Central,KMKT,17-07-2022 13:56,81,81,58,28.87,10,ENE,5,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2911169,Source2,2,26-04-2018 14:32,26-04-2018 15:32,33.650402,-78.9813,,,0,Accident on US-17 Southbound at SC-544 Dick Pond Rd.,Highway 17 Byp S,Myrtle Beach,Horry,SC,29575,US,US/Eastern,KMYR,26-04-2018 14:56,71.1,,73,29.88,10,SSE,15,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4327671,Source1,2,16-06-2022 19:37,16-06-2022 20:57,33.692937,-80.203027,33.69365,-80.204982,0.123,Incident on BOYCE ST near BARFIELD RD Expect delays., E Boyce St,Manning,Clarendon,SC,29102-3412,US,US/Eastern,KMNI,16-06-2022 19:35,,,,30.12,,N,26,0,Thunder in the Vicinity,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4170562,Source1,2,09-04-2022 10:39,09-04-2022 11:39,42.867448,-124.46638,42.870179,-124.46765,0.199,A crash has occurred causing no to minimum delays. Use caution., Highway 101,Langlois,Curry,OR,97450-9711,US,US/Pacific,KOTH,09-04-2022 10:34,48,43,71,30.47,10,N,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6688879,Source1,2,13-12-2020 04:55,13-12-2020 07:41,41.763547,-72.69471,41.770833,-72.680858,0.874,Stationary traffic on I-84 E - US-6 E from Sisson Ave/Exit 46 (I-84) to High St/Exit 49 (I-84) due to accident.,I-84 E,Hartford,Hartford,CT,6106,US,US/Eastern,KHFD,13-12-2020 04:53,42,42,96,29.9,0.25,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6198251,Source1,2,01:30.0,09:00.0,25.652106,-80.383274,25.655295,-80.383287,0.22,Stationary traffic from SW 128th St (SW 117th Ave) to SW 120th St (SW 117th Ave) due to accident.,SW 117th Ave,Miami,Miami-Dade,FL,33176,US,US/Eastern,KTMB,07-05-2021 04:53,74,74,87,29.96,9,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5547384,Source1,2,02-04-2021 06:21,02-04-2021 19:42,32.805452,-96.793744,32.803561,-96.793528,0.131,Stationary traffic from N Fitzhugh Ave (N Central Expy/US-75) to Lemmon Ave (N Central Expy/US-75) due to accident.,N Central Expy,Dallas,Dallas,TX,75204,US,US/Central,KDAL,02-04-2021 05:53,50,50,52,29.86,10,SE,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-6574193,Source1,2,31-12-2020 03:40,31-12-2020 07:16,34.504225,-117.572887,34.50629,-117.572884,0.143,1039 GandM//BOT, Sheep Creek Rd,Phelan,San Bernardino,CA,92371,US,US/Pacific,KGXA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4298939,Source1,4,24-01-2022 11:06,24-01-2022 13:09,38.34705949,-76.22708201,38.37937949,-76.25047201,2.568,Incident on MD-335 NB near SWAN HARBOR RD Road closed. Take alternate route., Hoopers Island Rd,Fishing Creek,Dorchester,MD,21622-1113,US,US/Eastern,KCGE,24-01-2022 11:15,37,37,48,29.93,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
A-1594314,Source2,3,15-01-2020 16:03,15-01-2020 16:32,35.076958,-89.970459,,,0,Left lane blocked due to accident on I-240 Eastbound after Exits 23A 23B Airways Blvd.,I-240 W,Memphis,Shelby,TN,38114,US,US/Central,KMEM,15-01-2020 15:54,69,69,93,29.71,10,SW,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6209235,Source1,2,17-09-2021 16:03,17-09-2021 17:22,30.75679421,-85.6295979,30.76269421,-85.6790579,2.965,Incident on I-10 WB near MM 113 Drive with caution.,I-10,Bonifay,Holmes,FL,32425,US,US/Central,KVSH,17-09-2021 15:53,80,80,81,29.98,10,SSE,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1492595,Source2,3,28-06-2020 18:54,28-06-2020 19:42,34.052841,-118.22316,,,0,Two lanes blocked due to accident on US-101 Northbound at Exits 1C 1D 1E San Bernardino Fwy. SigAlert issued.,San Bernardino Fwy E,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,28-06-2020 18:52,69,69,68,29.57,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2424075,Source2,3,01-11-2018 14:04,01-11-2018 18:20,38.549587,-77.343185,,,0,Accident on I-95 Northbound at Exits 150 150A 150B VA-619 Joplin Rd.,I-95 N,Triangle,Prince William,VA,22172,US,US/Eastern,KNYG,01-11-2018 13:56,73.9,,55,29.88,10,WSW,15,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3472068,Source1,3,18-11-2016 18:35,19-11-2016 00:35,36.16328,-86.79372,36.1619,-86.79349,0.096,At US-70/TN-24/Charlotte/Exit 209 - Accident.,I-65 S,Nashville,Davidson,TN,37203,US,US/Central,KBNA,18-11-2016 18:53,66,,42,30,10,South,10.4,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5483125,Source1,2,08-12-2021 15:22,08-12-2021 16:39,40.040349,-76.322762,40.040269,-76.322591,0.011,Incident on MARIETTA AVE near N WEST END AVE Drive with caution.,Marietta Ave,Lancaster,Lancaster,PA,17603,US,US/Eastern,KLNS,08-12-2021 14:53,38,33,65,29.46,10,WNW,6,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-5133848,Source1,2,14:00.0,41:30.0,38.925161,-76.929427,38.932534,-76.921603,0.661,Slow traffic on MD-295 N from US-50/MD-201/Kenilworth Ave (MD-295) to MD-202 (MD-295) due to accident.,Baltimore Washington Pkwy N,Hyattsville,Prince George's,MD,20781,US,US/Eastern,KCGS,03-12-2022 23:15,47,46,55,30.2,10,NW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6948885,Source1,2,18-11-2020 01:33,18-11-2020 05:01,34.876987,-117.109997,34.877082,-117.109761,0.015,WB. 1039 16 VIA LL REFUELING AT KRAMER, Main St,Barstow,San Bernardino,CA,92311-9707,US,US/Pacific,KDAG,18-11-2020 07:50,61,61,20,27.98,10,NW,14,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7692459,Source1,3,07-08-2017 18:25,08-08-2017 00:25,29.80177,-95.33963,29.81242,-95.33503,0.786,At I-610 (North) - Accident.,US-59 N,Houston,Harris,TX,77026,US,US/Central,KMCJ,07-08-2017 18:35,80.6,,79,29.85,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-695188,Source2,3,27-02-2022 04:52,27-02-2022 05:22,41.810158,-88.072929,,,0,Two lanes blocked due to crash on I-88 Westbound at Exit 130 IL-53.,Chicago-Kansas City Expressway W,Downers Grove,DuPage,IL,60515,US,US/Central,KMDW,27-02-2022 04:53,29,19,67,29.54,10,WSW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5150784,Source1,2,13-07-2022 09:54,13-07-2022 10:08,32.921185,-96.847952,32.925496,-96.835949,0.757,Slow traffic on I-635 E - LBJ Fwy E from Marsh Ln/Exit 24 (I-635) to Dallas North Tollway/Exit 22 (I-635) due to accident.,I-635 E,Dallas,Dallas,TX,75244,US,US/Central,KADS,13-07-2022 09:47,91,91,41,29.31,13,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2522410,Source2,2,16-10-2018 08:41,16-10-2018 09:11,33.465733,-111.926224,,,0,Accident on McDowell Rd at Scottsdale Rd.,N Scottsdale Rd,Scottsdale,Maricopa,AZ,85257,US,US/Mountain,KPHX,16-10-2018 08:51,62.1,,53,29.99,10,ENE,17.3,,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-6964287,Source1,2,21-11-2020 04:34,21-11-2020 05:51,33.46134,-112.151774,33.46251,-112.151764,0.081,Incident on N 43RD AVE near I-10 Expect delays.,N 43rd Ave,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,21-11-2020 04:51,63,63,40,28.82,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-799822,Source2,2,30-11-2021 07:07,30-11-2021 07:36,38.791698,-77.461288,,,0,Accident on Glenolden Pl at Stoneridge Dr.,Stoneridge Dr,Manassas,Prince William,VA,20111-1622,US,US/Eastern,KHEF,30-11-2021 06:56,33,33,72,29.86,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-1899471,Source2,3,08-09-2019 20:34,08-09-2019 21:51,32.360909,-86.177254,,,0,Right hand shoulder blocked due to accident on I-85 Southbound near Exit 6 AL-8 Exit 6.,AL-8 E,Montgomery,Montgomery,AL,36117,US,US/Central,KMXF,08-09-2019 20:56,85,85,65,29.8,10,WNW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1014022,Source2,2,08-06-2021 06:47,08-06-2021 07:16,34.272491,-118.556061,,,0,#1 lane blocked due to accident on CA-118 Westbound at Exit 37 Tampa Ave.,CA-118 W,Porter Ranch,Los Angeles,CA,91326,US,US/Pacific,K3A6,08-06-2021 06:51,60,60,67,29.13,10,S,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7764092,Source1,2,25-07-2019 13:19,25-07-2019 17:19,45.50275,-122.6733,45.50682,-122.67098,0.303,At I-405 - Accident.,I-5 N,Portland,Multnomah,OR,97201,US,US/Pacific,KPDX,25-07-2019 12:53,81,81,35,30.04,10,WNW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4346998,Source1,2,03-05-2022 15:57,03-05-2022 18:02,30.417584,-91.145824,30.417479,-91.142578,0.194,Slow traffic on LA-427 from Balis Dr / Stuart Ave to I-10 E due to accident., Perkins Rd,Baton Rouge,East Baton Rouge,LA,70808-3032,US,US/Central,KBTR,03-05-2022 15:53,86,86,46,29.87,10,SSE,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7462290,Source1,2,13-01-2019 17:06,13-01-2019 18:05,40.009581,-110.569099,39.996179,-110.587125,1.33,At Argyle Canyon Rd - Accident.,US-191 N,Duchesne,Duchesne,UT,84021,US,US/Mountain,KPUC,13-01-2019 16:53,36,28.5,48,30.31,10,NE,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4156459,Source1,2,01-04-2022 14:03,01-04-2022 16:11,33.609059,-117.68751,33.61163,-117.68844,0.186,Slow traffic from I-5 N to Aegea St due to accident., Alicia Pkwy,Mission Viejo,Orange,CA,92691-4536,US,US/Pacific,KSNA,01-04-2022 13:53,68,68,55,29.84,9,SW,7,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-308857,Source2,3,20-10-2016 17:56,20-10-2016 18:55,47.357857,-122.296272,,,0.01,Two lanes blocked and very slow traffic due to accident on I-5 Southbound at Exit 147 272nd St.,I-5 N,Kent,King,WA,98032,US,US/Pacific,KSEA,20-10-2016 17:53,57,,77,30.12,10,SW,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7671172,Source1,2,13-10-2017 19:13,14-10-2017 01:13,39.9893,-85.93041,39.99123,-85.877541,2.802,Between IN-238/Exit 10 and Hamilton/Madison County Line - Accident. Right lane blocked.,I-69 N,Noblesville,Hamilton,IN,46060,US,US/Eastern,KTYQ,13-10-2017 19:15,65.7,,68,30.14,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-7388299,Source1,2,02-10-2019 21:13,02-10-2019 21:46,33.949731,-117.38572,33.949731,-117.38572,0,At Central Ave (Riverside) - Accident.,CA-91 E,Riverside,Riverside,CA,92506,US,US/Pacific,KRAL,02-10-2019 20:53,68,68,56,29.05,10,WNW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5747455,Source1,2,04-06-2021 03:06,04-06-2021 04:46,33.836737,-118.207984,33.851347,-118.204952,1.024,Stationary traffic on Long Beach Fwy N - I-710 N from I-405/San Diego Fwy (I-710) to Del Amo Blvd (I-710) due to accident.,I-710 N,Long Beach,Los Angeles,CA,90810,US,US/Pacific,KLGB,04-06-2021 03:04,61,61,81,29.87,10,S,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1132625,Source2,3,03-03-2021 19:26,03-03-2021 20:13,33.929256,-81.042557,,,0,Left lane blocked due to accident on I-77 Southbound at Exit 2 12th Street Ext.,I-77 S,West Columbia,Lexington,SC,29172,US,US/Eastern,KCAE,03-03-2021 18:56,56,56,47,29.71,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-5341299,Source1,2,31-12-2022 22:12,31-12-2022 23:15,39.081955,-94.5406,39.083958,-94.54065,0.138,Accident from exit [4B] to E 23rd St / Askew Ave.,I-70,Kansas City,Jackson,MO,64127,US,US/Central,KMKC,31-12-2022 21:54,40,40,86,28.96,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5329077,Source1,2,28:00.0,38:20.0,38.507847,-121.464836,38.507853,-121.464537,0.016,Accident from Franklin Blvd to Martin Luther King Jr Blvd., 48th Ave,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,19-05-2022 21:53,75,75,15,29.74,10,NW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-907573,Source2,3,09-09-2021 08:59,09-09-2021 09:28,26.646994,-80.174156,,,0,Left lane blocked due to accident on Florida's Tpke Northbound before Forest Hill Blvd.,Florida's Tpke S,West Palm Beach,Palm Beach,FL,33413,US,US/Eastern,KPBI,09-09-2021 08:53,82,82,82,29.95,10,WSW,6,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3707404,Source1,2,22-02-2023 18:26,22-02-2023 21:46,33.958456,-117.309065,33.94836,-117.301729,0.814,Accident on CA-60 E - I-215 S from Martin Luther King Blvd (I-215) to Box Springs Rd (I-215).,CA-60 E,Riverside,Riverside,CA,92507,US,US/Pacific,KRAL,22-02-2023 18:53,46,40,58,29,10,WSW,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-1638332,Source3,2,09-02-2020 16:21,09-02-2020 16:51,40.936092,-123.625534,,,0,Lane blocked due to accident on CA-299 Eastbound at Roth Rd.,State Highway 299,Willow Creek,Humboldt,CA,95573,US,US/Pacific,KACV,09-02-2020 15:53,57,57,44,29.96,10,N,16,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7438402,Source1,4,01-02-2019 10:43,01-02-2019 11:13,26.13596,-80.21672,26.136093,-80.216693,0.009,Closed at SR-838/NW 10th St/W Sunrise Blvd - Road closed due to accident.,W Sunrise Blvd,Fort Lauderdale,Broward,FL,33313,US,US/Eastern,KFXE,01-02-2019 10:53,73.9,,87,30.21,10,SE,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-7321114,Source1,2,19-12-2019 01:36,19-12-2019 02:08,37.841363,-122.297042,37.841363,-122.297042,0,At CA-13/Ashby Ave/Bay St - Accident.,Eastshore Fwy E,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,19-12-2019 01:53,54,54,90,30.14,10,S,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6506168,Source1,2,08-01-2021 15:57,09-01-2021 02:37,27.791718,-82.356927,27.783663,-82.359464,0.578,Incident on I-75 SB near MM 250 Drive with caution.,I-75 S,Apollo Beach,Hillsborough,FL,33572,US,US/Eastern,KMCF,08-01-2021 15:56,63,63,68,29.93,10,NW,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3743468,Source1,2,18-01-2023 15:30,18-01-2023 16:51,42.392493,-122.332886,42.389677,-122.464039,6.696,Slow traffic on OR-140 from Dead Indian Rd (OR-140) to Heppsie Mountain Rd (OR-140) due to accident.,Lake of the Woods Hwy,Ashland,Jackson,OR,97520,US,US/Pacific,KMFR,18-01-2023 15:53,39,35,89,28.59,10,S,6,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1837763,Source2,2,22-11-2019 07:38,22-11-2019 08:22,41.49445,-81.680473,,,0,Right hand shoulder blocked due to accident on I-90 Eastbound at Carnegie Ave.,I-90 E,Cleveland,Cuyahoga,OH,44115,US,US/Eastern,KBKL,22-11-2019 07:44,42,32,65,29.35,10,WNW,25,0,Mostly Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6536119,Source1,2,11-02-2021 08:45,11-02-2021 11:38,41.055833,-75.776149,41.054553,-75.776009,0.089,Crash on PA 940 westbound between Exit: I-80 WEST and Exit: I-80 EAST. All lanes closed., Church St,White Haven,Luzerne,PA,18661-1020,US,US/Eastern,KAVP,11-02-2021 08:54,24,24,75,29.19,7,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6538810,Source1,2,23-01-2021 15:05,23-01-2021 17:05,45.965604,-122.86789,45.971637,-122.867269,0.418,Hazardous debris is causing no to minimum delays. Use caution., Columbia River Hwy,Rainier,Columbia,OR,97048-4801,US,US/Pacific,KKLS,23-01-2021 14:56,45,45,63,30.13,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2875279,Source2,3,10-04-2018 07:56,10-04-2018 08:24,38.887798,-77.16172,,,0,Right hand shoulder closed due to accident on I-66 Westbound at Exit 69.,Custis Memorial Pkwy E,Arlington,Arlington,VA,22213,US,US/Eastern,KDCA,10-04-2018 07:52,42.1,37.7,76,30.23,9,NNW,6.9,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-756999,Source2,2,03-01-2022 07:28,03-01-2022 08:12,29.75774,-95.376259,,,0,Accident on Crosby near Dallas St.,Crosby St,Houston,Harris,TX,77019-3035,US,US/Central,KMCJ,03-01-2022 07:53,35,29,61,30.47,10,N,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6804024,Source1,2,30-10-2020 05:21,30-10-2020 06:58,34.004583,-117.385118,34.005101,-117.388196,0.18,Incident on CA-60 WB near CA-60 Expect delays.,CA-60 W,Jurupa Valley,Riverside,CA,92509,US,US/Pacific,KRAL,30-10-2020 04:53,54,54,47,29.12,10,ENE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4825662,Source1,2,25:00.0,42:21.0,42.33719945,-83.05821776,42.33526945,-83.06514776,0.378,Incident on I-75 SB near MI-10 Road closed. Take alternate route.,Fisher Fwy S,Detroit,Wayne,MI,48201,US,US/Eastern,KDET,23-01-2022 08:25,21,11,81,29.18,1,NNE,9,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
