ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4429911,Source1,2,19:17.0,36:50.0,29.736555,-95.500824,29.738207,-95.500837,0.114,Slow traffic from Unity Dr / Highmeadow Dr to Burgoyne Rd due to accident., Hillcroft Ave,Houston,Harris,TX,77057-5003,US,US/Central,KMCJ,17-02-2022 15:53,80,80,28,29.85,10,NW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7099120,Source1,2,19-06-2020 16:01,19-06-2020 17:01,39.3385,-76.48323,39.3385,-76.48323,0,At MD-7/Philadelphia Rd - Accident.,Rossville Blvd,Rosedale,Baltimore County,MD,21237,US,US/Eastern,KMTN,19-06-2020 15:54,79,79,69,30.06,10,SSE,12,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-6232397,Source1,2,30-06-2021 11:56,30-06-2021 14:05,25.760882,-80.393818,25.761659,-80.392748,0.086,Slow traffic on US-41 S from SW 125th Ave to Walsh Blvd due to accident., SW 8th St,Miami,Miami-Dade,FL,33184-1552,US,US/Eastern,KTMB,30-06-2021 11:53,76,76,87,30.08,10,E,9,0.1,Light Rain,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5359231,Source1,2,07-11-2022 18:46,07-11-2022 20:03,25.912786,-80.341049,25.912779,-80.340926,0.008,Incident on NW 153RD TER near NW 87TH AVE Drive with caution., NW 153rd Ter,Miami Lakes,Miami-Dade,FL,33018-1356,US,US/Eastern,KOPF,07-11-2022 18:53,72,72,87,29.99,3,NNE,12,0.18,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-4705028,Source1,2,46:00.0,04:52.0,34.056356,-118.231024,34.056577,-118.231751,0.044,Accident on E Cesar E Chavez Ave from N Mission Rd to N Alameda St., E Cesar E Chavez Ave,Los Angeles,Los Angeles,CA,90012-2917,US,US/Pacific,KCQT,10-08-2022 07:47,74,74,68,29.79,10,CALM,0,0,Fair,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4641997,Source1,2,20-12-2022 15:18,20-12-2022 18:22,35.012164,-80.852406,35.001794,-80.855825,0.742,Stationary traffic on US-521 S from Ardrey Kell Rd (US-521) to SC-160/Patterson Ln (US-521) due to accident., Charlotte Hwy,Fort Mill,Lancaster,SC,29707-7135,US,US/Eastern,KUZA,20-12-2022 14:54,42,42,47,29.67,10,ESE,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4503040,Source1,2,02-09-2022 07:45,02-09-2022 11:29,38.414886,-121.485243,38.412917,-121.484808,0.138,Accident on I-5 S from Laguna Blvd (I-5) to Elk Grove Blvd (I-5).,I-5,Elk Grove,Sacramento,CA,95758,US,US/Pacific,KSAC,02-09-2022 07:53,67,67,54,29.79,10,SSW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6573929,Source1,2,23-12-2020 19:52,23-12-2020 22:30,33.795262,-117.500118,33.803235,-117.505273,0.625,I15 N SO DOS LAGOS. [Notification] [FSP]-Problem changed from 1183-Trfc Collision-Unkn Inj to 1179-Trfc Collision-1141Enrt by FSP [Shared],Corona Fwy N,Corona,Riverside,CA,92883,US,US/Pacific,KAJO,23-12-2020 19:56,62,62,10,29.7,10,SE,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3700258,Source1,2,20-03-2023 07:58,20-03-2023 08:31,43.87292,-121.400318,43.89893,-121.367561,2.427,Slow traffic on US-97 N from S Century Dr/NFD-9720 (US-97) to Baker Rd/Knott Rd (US-97) due to accident., Highway 97,La Pine,Deschutes,OR,97739,US,US/Pacific,KBDN,20-03-2023 07:55,37,29,70,26.12,10,SW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6244288,Source1,2,27-12-2021 08:06,27-12-2021 15:58,43.92345,-123.011714,43.756781,-123.095599,12.251,Slow traffic on Pacific Highway 1 S - I-5 S from Dillard Access Rd/Exit 186 (I-5) to OR-99/Exit 170 (I-5) due to accident.,I-5 S,Creswell,Lane,OR,97426,US,US/Pacific,KEUG,27-12-2021 07:54,29,22,92,29.36,9,S,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5859781,Source1,2,10:00.0,27:05.0,30.353681,-97.525333,30.355045,-97.525415,0.094,Incident on DWIGHT EISENHOWER ST near DWIGHT EISENHOWER CT Expect delays., Dwight Eisenhower St,Manor,Travis,TX,78653-3858,US,US/Central,KEDC,14-04-2021 18:15,77,77,65,29.23,9,NE,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3927527,Source1,2,19:09.0,19:52.0,44.893332,-93.182485,44.900927,-93.172287,0.724,Incident on MN-5 near MN-62 Drive with caution.,MN-5 E,Saint Paul,Hennepin,MN,55111,US,US/Central,KMSP,16-12-2022 18:53,30,19,88,28.63,3,WNW,15,0.02,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6076185,Source1,2,28-12-2021 19:18,28-12-2021 19:49,27.79215932,-82.35633731,27.84660932,-82.34690731,3.806,Stationary traffic on I-75 N from CR-672/Exit 47 (I-75) to Gibsonton Dr/Exit 48 (I-75) due to accident.,I-75,Gibsonton,Hillsborough,FL,33534,US,US/Eastern,KTPF,28-12-2021 19:15,66,66,88,30.03,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3810922,Source1,2,15-01-2022 11:57,15-01-2022 13:16,32.878841,-81.062797,32.879068,-81.060656,0.125,Incident on SC-363 near BROOKWOOD DR Drive with caution., Charleston Hwy,Varnville,Hampton,SC,29944-3503,US,US/Eastern,KRBW,15-01-2022 11:55,52,52,54,30.04,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4003572,Source1,4,08:31.0,38:48.0,38.163308,-104.641355,38.169618,-104.637025,0.495,Between Exit 91: Stem Beach and Exit 94: Pueblo Boulevard (near Pueblo) at Mile Point 91. Road closed expect delays due to a crash. Comment: All northbound lanes closed for crash at mile point 91. Use caution and expect long delays.,I-25 N,Pueblo,Pueblo,CO,81004,US,US/Mountain,KPUB,23-07-2022 05:53,63,63,60,25.23,10,W,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6043764,Source1,2,12-08-2021 07:41,12-08-2021 10:42,33.988969,-118.354162,33.988531,-118.358886,0.272,Stationary traffic from Crenshaw Blvd (Slauson Ave) to S la Cienega Blvd (Slauson Ave) due to accident.,W Slauson Ave,Los Angeles,Los Angeles,CA,90043,US,US/Pacific,KHHR,12-08-2021 07:53,70,70,71,29.91,10,CALM,0,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3954607,Source1,2,14-07-2022 16:37,14-07-2022 20:07,32.90937,-96.732682,32.848503,-96.639543,6.848,Slow traffic on I-635 S - LBJ Fwy S - I-635 E - LBJ Fwy E from Abrams Rd (I-635) to La Prada Dr/Exit 9 (I-635) due to accident.,I-635 E,Dallas,Dallas,TX,75243,US,US/Central,KADS,14-07-2022 16:47,93,93,32,29.31,10,S,6,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4838945,Source1,2,01-07-2022 10:57,01-07-2022 12:38,37.710176,-122.092174,37.710201,-122.092995,0.045,Incident on SEVEN HILLS RD near LAKE CHABOT RD Drive with caution., Seven Hills Rd,Castro Valley,Alameda,CA,94546-2043,US,US/Pacific,KHWD,01-07-2022 10:54,60,60,75,30,10,W,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7288028,Source1,2,24-12-2019 06:14,24-12-2019 06:48,33.041376,-117.141959,33.041376,-117.141959,0,At Via Rancho Pky - Accident., Del Dios Rd,Escondido,San Diego,CA,92029,US,US/Pacific,KCRQ,24-12-2019 06:09,51,51,100,29.49,6,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3878829,Source1,2,14-12-2022 05:11,14-12-2022 06:40,37.912808,-121.178917,37.910568,-121.165749,0.734,Incident on E MARIPOSA RD near SANTA ANA WAY Drive with caution., E Mariposa Rd,Stockton,San Joaquin,CA,95215,US,US/Pacific,KSCK,14-12-2022 04:55,35,35,92,30.17,7,ENE,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4011336,Source1,2,11:00.0,01:37.0,39.431805,-121.520317,39.431995,-121.519997,0.022,Accident from S Villa Ave / Reservoir Rd to Country Club Rd., Grubbs Rd,Oroville,Butte,CA,95966-9332,US,US/Pacific,KOVE,25-01-2022 20:53,50,50,77,29.87,6,E,3,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6267828,Source1,2,09-03-2021 15:11,09-03-2021 18:00,38.682882,-77.235832,38.670332,-77.237622,0.872,Stationary traffic from Lorton Rd (Furnace Rd) to US-1/Richmond Hwy (Lorton) (West) (Furnace Rd) due to accident., Furnace Rd,Lorton,Fairfax County,VA,22079-2608,US,US/Eastern,KDAA,09-03-2021 14:56,70,70,23,30.25,10,SSE,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3821207,Source1,2,36:42.0,46:53.0,40.736942,-74.123919,40.751451,-74.119295,1.031,NJ Turnpike Auth.: Crash on New Jersey Turnpike - Western Spur northbound North of Interchange 15E - US 1&amp;9 (Newark) 1 Right lane of 3 lanes blocked,New Jersey Tpke N,Newark,Essex,NJ,7105,US,US/Eastern,KEWR,07-11-2022 18:51,72,72,15,30.2,10,NW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5931000,Source1,2,07-09-2021 12:45,07-09-2021 14:30,44.06367,-123.095782,44.062221,-123.080606,0.76,Incident on I-105 EB near MP 1 Drive with caution.,I-105 E,Eugene,Lane,OR,97401,US,US/Pacific,KEUG,07-09-2021 12:54,75,75,46,29.57,8,VAR,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4478767,Source1,2,05-08-2022 10:11,05-08-2022 10:34,25.748042,-80.319279,25.747992,-80.311634,0.476,Stationary traffic on FL-972 from FL-973/Galloway Rd/SW 87th Ave (SW 24th St/Coral Way) to Ludlam Rd/SW 67th Ave (SW 24th St/Coral Way) due to accident., Coral Way,Miami,Miami-Dade,FL,33155-6521,US,US/Eastern,KMIA,05-08-2022 09:53,84,84,79,30.07,10,E,9,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4646119,Source1,2,16-06-2022 15:12,16-06-2022 18:18,40.699709,-73.525943,40.684738,-73.642847,6.211,Slow traffic on Southern State Pkwy W from Wantagh State Pkwy/Exit W4E (Southern State Pkwy) to Eagle Ave/Exit 18 (Southern State Pkwy) due to accident.,Southern State Pkwy W,Wantagh,Nassau,NY,11793,US,US/Eastern,KFRG,16-06-2022 14:53,69,69,73,30.03,10,S,14,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6527860,Source1,2,09-01-2021 00:59,09-01-2021 03:58,41.062622,-75.33952,41.00293,-75.280265,5.152,Stationary traffic on I-80 E from I-380/Exit 293 (I-80) to PA-33/Exit 302 (I-80) due to accident.,I-80 E,Tannersville,Monroe,PA,18372,US,US/Eastern,KMPO,09-01-2021 00:53,15,1,84,27.81,10,NW,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5840923,Source1,2,31-08-2021 06:32,31-08-2021 09:55,33.841203,-118.265089,33.853557,-118.280617,1.234,Slow traffic on I-405 N - San Diego Fwy N from Carson St (I-405) to I-110/Harbor Fwy (I-405) due to accident.,I-405 N,Carson,Los Angeles,CA,90746,US,US/Pacific,KHHR,31-08-2021 06:53,67,67,76,29.72,9,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4201205,Source1,2,23-05-2022 15:15,23-05-2022 17:18,25.733252,-80.333709,25.732172,-80.335848,0.153,Slow traffic on County Hwy-913 - FL-976 - FL-973 from SW 85th Ave to SW 41st St due to accident., Bird Rd,Miami,Miami-Dade,FL,33155-3213,US,US/Eastern,KMIA,23-05-2022 14:53,87,87,59,30.06,10,ESE,18,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4378587,Source1,2,11-11-2022 12:47,11-11-2022 14:59,36.145688,-119.026984,36.145678,-119.045004,1.005,Accident on County Hwy-J28 from Road 292 (Avenue 176/CR-J28) to CR-J29/Orange Belt Dr (Avenue 196/CR-J28)., Road 244,Strathmore,Tulare,CA,93267-9635,US,US/Pacific,KPTV,11-11-2022 12:56,60,60,55,29.66,10,NW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5349612,Source1,2,17-03-2022 07:49,17-03-2022 08:40,34.091005,-81.166023,34.056516,-81.130787,3.122,Slow traffic on US-76 E - James F Byrnes Expy E - I-26 E from US-176/US-76/Exit 101 (I-26) to Saint Andrews Rd/Exit 106 (I-26) due to accident.,I-26,Irmo,Richland,SC,29063,US,US/Eastern,KFDW,17-03-2022 07:55,52,52,100,29.33,3,NW,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5300475,Source1,2,23-01-2023 08:36,23-01-2023 09:51,28.571581,-81.294381,28.571903,-81.29439,0.022,Incident on N FORSYTH RD near DOMINION AVE Drive with caution., Forsyth Rd N,Orlando,Orange,FL,32807-5271,US,US/Eastern,KORL,23-01-2023 08:53,63,63,58,29.97,10,NW,12,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7712696,Source1,4,22-04-2019 12:37,22-04-2019 14:36,39.930535,-74.742493,39.933411,-74.742789,0.199,At CR-616/Pemberton Rd - Accident investigation work., US Highway 206,Southampton,Burlington,NJ,08088-3337,US,US/Eastern,KVAY,22-04-2019 12:54,63,63,63,29.97,10,NNW,13,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6939287,Source1,2,10-10-2020 23:25,11-10-2020 01:00,25.823117,-80.206385,25.910937,-80.210015,6.072,Incident on I-95 NB near NW 103RD ST Drive with caution.,I-95 N,Miami,Miami-Dade,FL,33127,US,US/Eastern,KMIA,10-10-2020 23:53,81,81,85,29.97,10,S,3,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5206189,Source1,2,26:30.0,30:07.0,28.495047,-81.508613,28.493495,-81.50799,0.114,Slow traffic on County Hwy-435 from Harbor Isle Dr / Lynch Dr to Harrow Gate Ln / Kensington Park Blvd due to accident., S Apopka Vineland Rd,Windermere,Orange,FL,34786,US,US/Eastern,KORL,03-02-2022 14:53,85,85,38,29.98,10,SSE,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7182640,Source1,2,17-04-2020 12:16,17-04-2020 13:01,25.90025,-80.38377,25.90025,-80.38377,0,Ramp to SR-821/Florida's Tpke Northbound - Accident.,W Okeechobee Rd,Hialeah,Miami-Dade,FL,33018,US,US/Eastern,KOPF,17-04-2020 11:53,85,85,69,30.13,10,ESE,13,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5602341,Source1,2,20-12-2021 16:14,20-12-2021 17:31,33.639654,-112.135066,33.639643,-112.135805,0.043,Incident on BELL RD near HOUSE 3500 Expect delays., W Bell Rd,Glendale,Maricopa,AZ,85308-4314,US,US/Mountain,KDVT,20-12-2021 15:53,68,68,23,28.48,10,SSW,5,0,Fair,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6910024,Source1,2,15-12-2020 17:22,15-12-2020 19:20,34.033547,-118.170201,34.033104,-118.170283,0.031,Incident on I-710 SB near E 3RD ST Right shoulder closed.,I-710 S,Los Angeles,Los Angeles,CA,90022,US,US/Pacific,KCQT,15-12-2020 16:52,64,64,29,29.95,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-5039561,Source1,2,06-02-2022 11:00,06-02-2022 11:14,44.94842,-92.952329,44.94853,-92.933429,0.924,Slow traffic on US-12 E - I-94 E from I-694/I-494/Exit 249 (I-94) to Inwood Ave/Exit 250 (I-94) due to accident.,I-94 E,Saint Paul,Washington,MN,55125,US,US/Central,KSTP,06-02-2022 11:00,22,10,82,29.34,10,NW,13,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5791643,Source1,2,27-05-2021 07:33,27-05-2021 09:51,29.78401,-95.497063,29.777971,-95.434492,3.775,Stationary traffic on US-90 E - I-10 E from Campbell Rd (I-10) to Westcott St/Exit 764 (I-10) due to accident.,US-90 E,Houston,Harris,TX,77024,US,US/Central,KMCJ,27-05-2021 07:53,78,78,84,30.01,8,SSE,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7334634,Source1,2,09-10-2019 14:16,09-10-2019 15:08,36.74504,-119.820779,36.74504,-119.820779,0,At CA-180 - Accident.,CA-99 S,Fresno,Fresno,CA,93706,US,US/Pacific,KFAT,09-10-2019 13:53,77,77,31,29.47,8,WNW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5303526,Source1,2,11-02-2022 13:31,11-02-2022 14:49,37.840351,-78.827428,37.840539,-78.827229,0.017,Incident on US-29 NB near US-29 Road closed. Take alternate route., Thomas Nelson Hwy,Lovingston,Nelson,VA,22949-2553,US,US/Eastern,KSHD,11-02-2022 13:35,62,62,28,28.61,10,SW,18,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5519858,Source1,2,29-05-2021 17:14,29-05-2021 19:48,25.930767,-80.188369,25.928536,-80.18777,0.159,Stationary traffic on FL-915 - FL-826 from NE 169th St to N Miami Beach Blvd due to accident., NE 6th Ave,North Miami Beach,Miami-Dade,FL,33162-2407,US,US/Eastern,KHWO,29-05-2021 16:53,86,86,53,29.91,10,ESE,17,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4952289,Source1,2,04-11-2022 05:00,04-11-2022 05:27,39.783876,-105.044992,39.785021,-105.049999,0.277,Stationary traffic on I-70 W from Lowell Blvd/Exit 271 (I-70) to Sheridan Blvd/Exit 271 (I-70) due to accident.,I-70 W,Denver,Denver,CO,80212,US,US/Mountain,KBJC,04-11-2022 04:55,27,27,100,24.31,5,ENE,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7063446,Source1,2,27-06-2020 06:46,27-06-2020 07:46,44.32268,-123.11258,44.32268,-123.11258,0,At Peoria Rd - Accident., Highway 99 E,Harrisburg,Linn,OR,97446-9771,US,US/Pacific,KEUG,27-06-2020 06:54,61,61,87,29.63,10,N,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7386831,Source1,2,01-10-2019 15:22,01-10-2019 16:01,32.760398,-117.19793,32.760398,-117.19793,0,At I-8 - Accident., Morena Blvd,San Diego,San Diego,CA,92110,US,US/Pacific,KSAN,01-10-2019 15:51,71,71,51,29.85,10,W,7,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5846301,Source1,2,21-03-2021 16:46,21-03-2021 19:06,37.306465,-76.685756,37.292536,-76.675476,1.116,Incident on I-64 EB near I-64 Drive with caution.,I-64 E,Williamsburg,York,VA,23188,US,US/Eastern,KJGG,21-03-2021 16:55,64,64,34,30.4,10,E,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4220866,Source1,2,14-11-2022 18:41,14-11-2022 20:00,40.552032,-112.29788,40.552748,-112.297776,0.05,Incident on MAIN ST near 1000 N Right lane blocked. Expect delays., N Main St,Tooele,Tooele,UT,84074-1687,US,US/Mountain,KT62,14-11-2022 18:56,32,22,66,25.7,10,NW,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-3986750,Source1,2,03-03-2022 17:21,03-03-2022 18:19,38.98506,-76.961031,38.987727,-76.954811,0.382,Slow traffic on MD-193 from MD-212/Riggs Rd (University Blvd/MD-193) to Metzerott Rd/Paint Branch Dr (University Blvd/MD-193) due to accident., University Blvd E,Hyattsville,Prince George's,MD,20783-1856,US,US/Eastern,KCGS,03-03-2022 17:15,48,43,14,30.11,10,NNW,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5667789,Source1,2,28-10-2021 13:49,28-10-2021 17:14,44.86228,-93.222582,44.862248,-93.24657,1.175,Stationary traffic on MN-5 W - I-494 W from MN-5/Exit 1 (I-494) to MN-77/Exit 2 (I-494) due to accident.,I-494 W,Minneapolis,Hennepin,MN,55425,US,US/Central,KMSP,28-10-2021 13:53,48,45,89,28.91,5,NNE,6,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7127959,Source1,3,21-03-2020 06:12,21-03-2020 06:42,29.59822,-95.38163,29.59822,-95.38163,0,At TX-288/South Fwy - Accident. Two lanes blocked., South Fwy,Houston,Harris,TX,77047-1935,US,US/Central,KMCJ,21-03-2020 05:53,57,57,83,30.21,10,NE,13,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-7724650,Source1,2,18-05-2019 13:38,18-05-2019 14:06,41.60402,-72.70397,41.63039,-72.68631,2.038,Between CT-372/Exit 21 and CT-9/Exit 22 - Accident. Lane blocked.,I-91 N,Cromwell,Middlesex,CT,6416,US,US/Eastern,KHFD,18-05-2019 13:53,71,71,30,29.94,10,NW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5700748,Source1,2,02-06-2021 13:17,02-06-2021 15:34,28.497953,-81.310126,28.498885,-81.310625,0.071,Stationary traffic on FL-436 from Gatlin Ave to Dixie Belle Dr due to accident., S Semoran Blvd,Orlando,Orange,FL,32822-2407,US,US/Eastern,KORL,02-06-2021 12:53,89,89,50,29.94,10,E,12,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
